subId,roundId,group,isTestGame,successInStatic,gameNumber,gameInterval,previousIntervalChange,pressesToSuccess,duration
S01,12,2,0,0,171,401.83785837,10.66666667,13,5128
S01,12,2,0,1,172,414.72674726,12.88888889,0,10512
S01,12,2,0,1,173,423.17119170,8.44444444,0,10852
S01,12,2,0,1,174,427.17119170,4.00000000,0,10946
S01,12,2,0,1,175,427.17119170,-0.00000000,0,10891
S01,12,2,0,1,176,423.61563615,-3.55555556,0,10845
S01,12,2,0,1,177,416.94896948,-6.66666667,0,10599
S01,12,2,0,1,178,407.17119170,-9.77777778,0,10697
S01,12,2,0,1,179,394.72674726,-12.44444444,0,10883
S01,13,2,1,1,180,450.00000000,-12.44444444,0,10565
S01,13,2,1,1,181,430.00000000,-12.44444444,0,10963
S01,13,2,1,1,182,410.00000000,-12.44444444,0,10924
S01,13,2,1,1,183,390.00000000,-12.44444444,0,10683
S01,13,2,1,1,184,370.00000000,-12.44444444,0,10607
S01,13,2,1,1,185,350.00000000,-12.44444444,0,10740
S01,13,2,1,0,186,330.00000000,-12.44444444,15,5632
S01,13,2,1,1,187,310.00000000,-12.44444444,0,10843
S01,13,2,1,0,188,290.00000000,-12.44444444,7,9097
S01,13,2,1,0,189,270.00000000,-12.44444444,12,7714
S01,13,2,1,0,190,250.00000000,-12.44444444,39,1049
S10,1,1,1,1,1,450.00000000,0.00000000,0,10657
S10,1,1,1,1,2,430.00000000,0.00000000,0,10514
S10,1,1,1,1,3,410.00000000,0.00000000,0,10893
S10,1,1,1,1,4,390.00000000,0.00000000,0,10829
S10,1,1,1,1,5,370.00000000,0.00000000,0,10608
S10,1,1,1,0,6,350.00000000,0.00000000,1,10930
S10,1,1,1,1,7,330.00000000,0.00000000,0,11025
S10,1,1,1,0,8,310.00000000,0.00000000,16,6246
S10,1,1,1,0,9,290.00000000,0.00000000,27,3174
S10,1,1,1,0,10,270.00000000,0.00000000,33,2370
S10,1,1,1,0,11,250.00000000,0.00000000,36,2274
S10,2,1,0,1,12,400.00000000,0.00000000,0,10666
S10,2,1,0,0,13,320.00000000,-80.00000000,19,5003
S10,2,1,0,1,14,310.00000000,-10.00000000,0,10890
S10,2,1,0,0,15,278.88888889,-31.11111111,27,3452
S10,2,1,0,0,16,266.38888889,-12.50000000,29,3318
S10,2,1,0,0,17,262.38888889,-4.00000000,34,2124
S10,2,1,0,0,18,262.94444444,0.55555556,34,2174
S10,2,1,0,0,19,266.20975057,3.26530612,27,4207
S10,2,1,0,0,20,271.20975057,5.00000000,32,2295
S10,2,1,0,0,21,277.38259007,6.17283951,33,1996
S10,2,1,0,0,22,284.38259007,7.00000000,29,2962
S10,2,1,0,0,23,291.98589586,7.60330579,28,3099
S10,2,1,0,0,24,300.04145141,8.05555556,29,2247
S10,2,1,0,0,25,308.44381828,8.40236686,21,4705
S10,2,1,0,0,26,317.11728767,8.67346939,29,1575
S10,2,1,0,0,27,326.00617655,8.88888889,27,2434
S10,2,1,0,0,28,335.78395433,9.77777778,9,7968
S10,2,1,0,1,29,346.00617655,10.22222222,0,10689
S10,2,1,0,1,30,350.00617655,4.00000000,0,10761
S10,2,1,0,1,31,347.78395433,-2.22222222,0,10762
S10,2,1,0,1,32,339.78395433,-8.00000000,0,10854
S10,2,1,0,0,33,326.45062100,-13.33333333,18,5385
S10,3,1,0,0,34,314.89506544,-11.55555556,13,6747
S10,3,1,0,0,35,305.11728767,-9.77777778,8,8620
S10,3,1,0,0,36,297.11728767,-8.00000000,25,3667
S10,3,1,0,0,37,290.89506544,-6.22222222,20,5315
S10,3,1,0,0,38,286.45062100,-4.44444444,28,3224
S10,3,1,0,0,39,283.78395433,-2.66666667,32,2054
S10,3,1,0,0,40,282.89506544,-0.88888889,32,2096
S10,3,1,0,0,41,283.78395433,0.88888889,27,3583
S10,3,1,0,0,42,286.45062100,2.66666667,29,2542
S10,3,1,0,0,43,290.89506544,4.44444444,27,3347
S10,3,1,0,0,44,297.11728767,6.22222222,24,4098
S10,3,1,0,0,45,305.11728767,8.00000000,1,10733
S10,3,1,0,0,46,314.45062100,9.33333333,26,2608
S10,3,1,0,0,47,324.67284322,10.22222222,7,8440
S10,3,1,0,0,48,335.33950989,10.66666667,26,2326
S10,3,1,0,0,49,346.00617655,10.66666667,16,4966
S10,3,1,0,0,50,356.67284322,10.66666667,28,893
S10,3,1,0,0,51,367.33950989,10.66666667,9,8771
S10,3,1,0,1,52,378.00617655,10.66666667,0,10931
S10,3,1,0,1,53,382.00617655,4.00000000,0,10678
S10,3,1,0,1,54,379.78395433,-2.22222222,0,11037
S10,4,1,0,0,55,371.78395433,-8.00000000,21,3770
S10,4,1,0,0,56,365.11728767,-6.66666667,18,4755
S10,4,1,0,0,57,359.78395433,-5.33333333,15,6409
S10,4,1,0,0,58,355.78395433,-4.00000000,21,3435
S10,4,1,0,0,59,353.11728767,-2.66666667,12,6939
S10,4,1,0,0,60,351.78395433,-1.33333333,17,5821
S10,4,1,0,0,61,351.78395433,0.00000000,8,8315
S10,4,1,0,0,62,353.11728767,1.33333333,13,6741
S10,4,1,0,0,63,355.78395433,2.66666667,9,8039
S10,4,1,0,0,64,359.78395433,4.00000000,0,10980
S10,4,1,0,0,65,365.11728767,5.33333333,18,4385
S10,4,1,0,0,66,371.78395433,6.66666667,26,844
S10,4,1,0,0,67,379.78395433,8.00000000,16,5147
S10,4,1,0,1,68,389.11728767,9.33333333,0,10896
S10,4,1,0,0,69,392.67284322,3.55555556,18,3679
S10,4,1,0,0,70,397.11728767,4.44444444,3,10001
S10,4,1,0,0,71,402.00617655,4.88888889,4,9640
S10,4,1,0,1,72,407.33950989,5.33333333,0,11545
S10,4,1,0,0,73,406.45062100,-0.88888889,21,2652
S10,5,1,1,1,74,450.00000000,-0.88888889,0,10555
S10,5,1,1,1,75,430.00000000,-0.88888889,0,10543
S10,5,1,1,1,76,410.00000000,-0.88888889,0,10894
S10,5,1,1,1,77,390.00000000,-0.88888889,0,10914
S10,5,1,1,0,78,370.00000000,-0.88888889,6,9358
S10,5,1,1,1,79,350.00000000,-0.88888889,0,10771
S10,5,1,1,0,80,330.00000000,-0.88888889,28,1472
S10,5,1,1,0,81,310.00000000,-0.88888889,31,1090
S10,5,1,1,0,82,290.00000000,-0.88888889,30,2466
S10,5,1,1,0,83,270.00000000,-0.88888889,32,2555
S10,5,1,1,0,84,250.00000000,-0.88888889,39,1042
S10,6,1,0,0,85,406.45062100,0.00000000,23,1289
S10,6,1,0,1,86,407.33950989,0.88888889,0,10948
S10,6,1,0,1,87,402.45062100,-4.88888889,0,11007
S10,6,1,0,1,88,392.22839878,-10.22222222,0,10933
S10,6,1,0,1,89,377.11728767,-15.11111111,0,10863
S10,6,1,0,0,90,357.56173211,-19.55555556,14,6476
S10,6,1,0,0,91,340.67284322,-16.88888889,28,1213
S10,6,1,0,0,92,326.45062100,-14.22222222,28,1950
S10,6,1,0,0,93,314.89506544,-11.55555556,23,3754
S10,6,1,0,0,94,306.00617655,-8.88888889,13,7169
S10,6,1,0,0,95,299.78395433,-6.22222222,32,1055
S10,6,1,0,0,96,295.78395433,-4.00000000,31,2055
S10,6,1,0,0,97,294.00617655,-1.77777778,29,2638
S10,6,1,0,0,98,294.45062100,0.44444444,34,781
S10,6,1,0,0,99,297.11728767,2.66666667,26,3263
S10,6,1,0,0,100,301.56173211,4.44444444,21,4946
S10,6,1,0,0,101,307.78395433,6.22222222,31,1291
S10,6,1,0,0,102,315.78395433,8.00000000,23,3706
S10,6,1,0,0,103,325.11728767,9.33333333,30,859
S10,6,1,0,0,104,335.33950989,10.22222222,10,7816
S10,6,1,0,0,105,346.00617655,10.66666667,13,6744
S10,6,1,0,0,106,356.67284322,10.66666667,27,2034
S10,6,1,0,1,107,367.33950989,10.66666667,0,10862
S10,7,1,0,1,108,371.33950989,4.00000000,0,10715
S10,7,1,0,1,109,369.11728767,-2.22222222,0,10725
S10,7,1,0,0,110,361.11728767,-8.00000000,7,8598
S10,7,1,0,0,111,354.45062100,-6.66666667,22,2976
S10,7,1,0,1,112,349.11728767,-5.33333333,0,10898
S10,7,1,0,0,113,338.45062100,-10.66666667,15,6018
S10,7,1,0,0,114,329.56173211,-8.88888889,7,9013
S10,7,1,0,0,115,322.45062100,-7.11111111,19,4739
S10,7,1,0,0,116,317.11728767,-5.33333333,27,2637
S10,7,1,0,0,117,313.56173211,-3.55555556,26,2784
S10,7,1,0,0,118,311.78395433,-1.77777778,24,3797
S10,7,1,0,0,119,311.78395433,0.00000000,20,4988
S10,7,1,0,0,120,313.56173211,1.77777778,14,6645
S10,7,1,0,0,121,317.11728767,3.55555556,25,2807
S10,7,1,0,0,122,322.45062100,5.33333333,24,3503
S10,7,1,0,0,123,329.56173211,7.11111111,20,4682
S10,7,1,0,0,124,338.00617655,8.44444444,16,5731
S10,7,1,0,0,125,347.33950989,9.33333333,21,3870
S10,7,1,0,0,126,357.11728767,9.77777778,14,6414
S10,7,1,0,1,127,367.33950989,10.22222222,0,10587
S10,8,1,0,0,128,371.33950989,4.00000000,20,3696
S10,8,1,0,0,129,375.78395433,4.44444444,15,5545
S10,8,1,0,1,130,380.67284322,4.88888889,0,10962
S10,8,1,0,0,131,379.33950989,-1.33333333,6,9080
S10,8,1,0,0,132,378.89506544,-0.44444444,13,6246
S10,8,1,0,1,133,379.33950989,0.44444444,0,10840
S10,8,1,0,0,134,374.00617655,-5.33333333,5,9318
S10,8,1,0,0,135,370.00617655,-4.00000000,22,3297
S10,8,1,0,1,136,367.33950989,-2.66666667,0,11099
S10,8,1,0,0,137,359.33950989,-8.00000000,20,3815
S10,8,1,0,0,138,353.11728767,-6.22222222,22,3515
S10,8,1,0,0,139,348.67284322,-4.44444444,27,1821
S10,8,1,0,0,140,346.00617655,-2.66666667,18,4993
S10,8,1,0,0,141,345.11728767,-0.88888889,20,4128
S10,8,1,0,1,142,346.00617655,0.88888889,0,10769
S10,8,1,0,0,143,342.00617655,-4.00000000,17,5431
S10,8,1,0,0,144,339.78395433,-2.22222222,18,5126
